t1kepr	1kepr	t1fit	1fit	1res	t2kepr	2kepr	t2fit	2fit	2res
31.2821	2758	22.2857	2678.02	79.9837	31.2821	3098	21.8022	3089.61	8.38567
31.2967	2757	22.3004	2677.1	79.8958	31.2967	3097	21.8169	3088.16	8.84167
31.3114	2759	22.315	2676.19	82.8075	31.3114	3096	21.8315	3086.7	9.29778
31.326	2761	22.3297	2675.28	85.7173	31.326	3093	21.8462	3085.25	7.75201
31.3407	2761	22.3443	2674.37	86.626	31.3407	3090	21.8608	3083.79	6.20537
31.3553	2758	22.359	2673.47	84.5335	31.3553	3087	21.8755	3082.34	4.65784
31.37	2756	22.3736	2672.56	83.4399	31.37	3084	21.8901	3080.89	3.10943
31.3846	2753	22.3883	2671.65	81.3458	31.3846	3081	21.9048	3079.44	1.56113
31.3993	2750	22.4029	2670.75	79.2499	31.3993	3079	21.9194	3077.99	1.01096
31.4139	2746	22.4176	2669.85	76.1528	31.4139	3076	21.9341	3076.54	-0.54009
31.4286	2745	22.4322	2668.95	76.0547	31.4286	3073	21.9487	3075.09	-2.09202
31.4432	2745	22.4469	2668.04	76.9553	31.4432	3071	21.9634	3073.64	-2.64482
31.4579	2745	22.4615	2667.14	77.8555	31.4579	3068	21.978	3072.2	-4.19751
31.4725	2745	22.4762	2666.25	78.7539	31.4725	3065	21.9927	3070.75	-5.75206
31.4872	2744	22.4908	2665.35	78.6512	31.4872	3062	22.0073	3069.31	-7.30749
31.5018	2743	22.5055	2664.45	78.5473	31.5018	3061	22.022	3067.86	-6.86379
31.5165	2741	22.5201	2663.56	77.4423	31.5165	3062	22.0366	3066.42	-4.42097
31.5311	2739	22.5348	2662.66	76.3367	31.5311	3062	22.0513	3064.98	-2.97803
31.5458	2739	22.5495	2661.77	77.2295	31.5458	3063	22.0659	3063.54	-0.536951
31.5604	2738	22.5641	2660.88	77.1211	31.5604	3063	22.0806	3062.1	0.90326
31.5751	2738	22.5787	2659.99	78.0116	31.5751	3065	22.0952	3060.66	4.3426
31.5897	2738	22.5934	2659.1	78.9009	31.5897	3065	22.1099	3059.22	5.78107
31.6044	2738	22.6081	2658.21	79.7897	31.6044	3064	22.1245	3057.78	6.21966
31.6191	2736	22.6227	2657.32	78.6768	31.6191	3063	22.1392	3056.34	6.65639
31.6337	2734	22.6374	2656.44	77.5628	31.6337	3063	22.1538	3054.91	8.09226
31.6484	2733	22.652	2655.55	77.4477	31.6484	3063	22.1685	3053.47	9.52727
31.663	2731	22.6667	2654.67	76.3314	31.663	3063	22.1831	3052.04	10.9614
31.6777	2728	22.6813	2653.79	74.2147	31.6777	3061	22.1978	3050.6	10.3957
31.6923	2725	22.696	2652.9	72.0962	31.6923	3061	22.2125	3049.17	11.8281
31.707	2723	22.7106	2652.02	70.9765	31.707	3059	22.2271	3047.74	11.2596
31.7216	2721	22.7253	2651.14	69.8558	31.7216	3056	22.2418	3046.31	9.69031
31.7363	2721	22.7399	2650.27	70.734	31.7363	3053	22.2564	3044.88	8.12013
31.7509	2721	22.7546	2649.39	71.6116	31.7509	3052	22.2711	3043.45	8.55007
31.7656	2722	22.7692	2648.51	73.4876	31.7656	3050	22.2857	3042.02	7.97818
31.7802	2722	22.7839	2647.64	74.3624	31.7802	3047	22.3004	3040.59	6.40542
31.7949	2722	22.7985	2646.76	75.2362	31.7949	3045	22.315	3039.17	5.83181
31.8095	2721	22.8132	2645.89	75.1088	31.8095	3044	22.3297	3037.74	6.25734
31.8242	2722	22.8278	2645.02	76.9809	31.8242	3042	22.3443	3036.32	5.68299
31.8388	2723	22.8425	2644.15	78.8513	31.8388	3039	22.359	3034.89	4.10681
31.8535	2722	22.8571	2643.28	78.7207	31.8535	3035	22.3736	3033.47	1.52977
31.8681	2721	22.8718	2642.41	78.5889	31.8681	3032	22.3883	3032.05	-0.0481155
31.8828	2721	22.8864	2641.54	79.456	31.8828	3029	22.4029	3030.63	-1.62686
31.8974	2720	22.9011	2640.68	79.3226	31.8974	3027	22.4176	3029.21	-2.20549
31.9121	2719	22.9157	2639.81	79.1875	31.9121	3025	22.4322	3027.79	-2.78593
31.9267	2718	22.9304	2638.95	79.0514	31.9267	3023	22.4469	3026.37	-3.36723
31.9414	2717	22.945	2638.09	78.9141	31.9414	3022	22.4615	3024.95	-2.94938
31.956	2716	22.9597	2637.22	78.7758	31.956	3020	22.4762	3023.53	-3.53238
31.9707	2714	22.9744	2636.36	77.6369	31.9707	3019	22.4909	3022.12	-3.11526
31.9854	2712	22.989	2635.5	76.4964	31.9854	3019	22.5055	3020.7	-1.69996
32	2710	23.0037	2634.65	75.3548	32	3019	22.5202	3019.29	-0.285502
32.0147	2708	23.0183	2633.79	74.2121	32.0147	3018	22.5348	3017.87	0.128108
32.0293	2709	23.033	2632.93	76.0683	32.0293	3017	22.5495	3016.46	0.540872
32.044	2710	23.0476	2632.08	77.924	32.044	3016	22.5641	3015.05	0.953755
32.0586	2713	23.0623	2631.22	81.7781	32.0586	3016	22.5788	3013.64	2.36483
32.0733	2713	23.0769	2630.37	82.6311	32.0733	3018	22.5934	3012.22	5.77506
32.0879	2712	23.0916	2629.52	82.483	32.0879	3019	22.6081	3010.82	8.18445
32.1026	2708	23.1062	2628.67	79.3338	32.1026	3019	22.6227	3009.41	9.593
32.1172	2705	23.1209	2627.82	77.1841	32.1172	3020	22.6374	3008	12.0017
32.1319	2702	23.1355	2626.97	75.0328	32.1319	3020	22.652	3006.59	13.4085
32.1465	2700	23.1502	2626.12	73.8804	32.1465	3020	22.6667	3005.19	14.8146
32.1612	2698	23.1648	2625.27	72.7269	32.1612	3019	22.6813	3003.78	15.2197
32.1758	2695	23.1795	2624.43	70.5723	32.1758	3015	22.696	3002.38	12.6241
32.1905	2692	23.1941	2623.58	68.4173	32.1905	3009	22.7106	3000.97	8.02856
32.2051	2689	23.2088	2622.74	66.2606	32.2051	3005	22.7253	2999.57	5.43123
32.2198	2687	23.2234	2621.9	65.1029	32.2198	3001	22.7399	2998.17	2.83307
32.2344	2687	23.2381	2621.06	65.9441	32.2344	2999	22.7546	2996.77	2.23407
32.2491	2687	23.2527	2620.22	66.7842	32.2491	2997	22.7692	2995.37	1.63424
32.2637	2687	23.2674	2619.38	67.6238	32.2637	2995	22.7839	2993.97	1.03453
32.2784	2688	23.2821	2618.54	69.4618	32.2784	2992	22.7985	2992.57	-0.56697
32.293	2688	23.2967	2617.7	70.2987	32.293	2990	22.8132	2991.17	-1.1693
32.3077	2687	23.3114	2616.87	70.1346	32.3077	2989	22.8278	2989.77	-0.772463
32.3223	2686	23.326	2616.03	69.9694	32.3223	2989	22.8425	2988.38	0.623544
32.337	2686	23.3407	2615.2	70.8038	32.337	2990	22.8572	2986.98	3.01967
32.3516	2685	23.3553	2614.36	70.6365	32.3516	2990	22.8718	2985.59	4.41402
32.3663	2684	23.37	2613.53	70.4681	32.3663	2990	22.8865	2984.19	5.80754
32.3809	2682	23.3846	2612.7	69.2987	32.3809	2992	22.9011	2982.8	9.20023
32.3956	2681	23.3993	2611.87	69.1283	32.3956	2995	22.9158	2981.41	13.5921
32.4103	2680	23.4139	2611.04	68.9574	32.4103	2996	22.9304	2980.02	15.9841
32.4249	2679	23.4286	2610.22	68.7848	32.4249	2996	22.9451	2978.63	17.3743
32.4396	2677	23.4432	2609.39	67.6112	32.4396	2994	22.9597	2977.24	16.7637
32.4542	2677	23.4579	2608.56	68.4366	32.4542	2993	22.9744	2975.85	17.1522
32.4689	2676	23.4725	2607.74	68.2609	32.4689	2991	22.989	2974.46	16.54
32.4835	2676	23.4872	2606.92	69.0848	32.4835	2989	23.0037	2973.07	15.9278
32.4982	2676	23.5018	2606.09	69.907	32.4982	2988	23.0183	2971.69	16.3139
32.5128	2679	23.5165	2605.27	73.7282	32.5128	2986	23.033	2970.3	15.6992
32.5275	2680	23.5311	2604.45	75.5484	32.5275	2984	23.0476	2968.92	15.0837
32.5421	2680	23.5458	2603.63	76.3675	32.5421	2984	23.0623	2967.53	16.4673
32.5568	2681	23.5604	2602.81	78.1861	32.5568	2984	23.0769	2966.15	17.8511
32.5714	2680	23.5751	2602	78.0032	32.5714	2983	23.0916	2964.77	18.2331
32.5861	2680	23.5897	2601.18	78.8192	32.5861	2981	23.1062	2963.39	17.6142
32.6007	2680	23.6044	2600.37	79.6342	32.6007	2979	23.1209	2962.01	16.9946
32.6154	2679	23.619	2599.55	79.4482	32.6154	2977	23.1355	2960.63	16.3741
32.63	2677	23.6337	2598.74	78.2616	32.63	2976	23.1502	2959.25	16.7538
32.6447	2675	23.6483	2597.93	77.0735	32.6447	2974	23.1648	2957.87	16.1317
32.6593	2673	23.663	2597.12	75.8844	32.6593	2973	23.1795	2956.49	16.5088
32.674	2672	23.6777	2596.31	75.6943	32.674	2972	23.1941	2955.11	16.8851
32.6886	2670	23.6923	2595.5	74.5031	32.6886	2971	23.2088	2953.74	17.2606
32.7033	2668	23.707	2594.69	73.3114	32.7033	2969	23.2235	2952.36	16.6362
32.718	2667	23.7216	2593.88	73.1182	32.718	2968	23.2381	2950.99	17.0101
32.7326	2667	23.7363	2593.08	73.924	32.7326	2966	23.2527	2949.62	16.3831
32.7473	2666	23.7509	2592.27	73.7287	32.7473	2963	23.2674	2948.24	14.7553
32.7619	2665	23.7656	2591.47	73.5324	32.7619	2960	23.282	2946.87	13.1268
32.7766	2665	23.7802	2590.66	74.3357	32.7766	2958	23.2967	2945.5	12.4983
32.7912	2665	23.7949	2589.86	75.1374	32.7912	2956	23.3114	2944.13	11.8681
32.8059	2664	23.8095	2589.06	74.938	32.8059	2955	23.326	2942.76	12.2371
32.8205	2664	23.8242	2588.26	75.7377	32.8205	2955	23.3407	2941.39	13.6053
32.8352	2666	23.8388	2587.46	78.5364	32.8352	2956	23.3553	2940.03	15.9727
32.8498	2669	23.8535	2586.67	82.3345	32.8498	2956	23.37	2938.66	17.3402
32.8645	2671	23.8681	2585.87	85.1312	32.8645	2955	23.3846	2937.29	17.706
32.8791	2672	23.8828	2585.07	86.9268	32.8791	2953	23.3993	2935.93	17.071
32.8938	2672	23.8974	2584.28	87.7214	32.8938	2951	23.4139	2934.56	16.4352
32.9084	2673	23.9121	2583.48	89.515	32.9084	2948	23.4286	2933.2	14.7985
32.9231	2673	23.9267	2582.69	90.3082	32.9231	2945	23.4432	2931.84	13.162
32.9377	2672	23.9414	2581.9	90.0998	32.9377	2943	23.4579	2930.48	12.5238
32.9524	2671	23.956	2581.11	89.8904	32.9524	2941	23.4725	2929.12	11.8848
32.967	2671	23.9707	2580.32	90.68	32.967	2940	23.4872	2927.76	12.2449
32.9817	2670	23.9853	2579.53	90.4686	32.9817	2938	23.5018	2926.4	11.6043
32.9963	2669	24	2578.74	90.2568	32.9963	2936	23.5165	2925.04	10.9638
33.011	2670	24.0147	2577.96	92.0434	33.011	2935	23.5311	2923.68	11.3216
33.0256	2672	24.0293	2577.17	94.829	33.0256	2934	23.5458	2922.32	11.6786
33.0403	2672	24.0439	2576.39	95.6136	33.0403	2933	23.5604	2920.97	12.0348
33.0549	2670	24.0586	2575.6	94.3978	33.0549	2932	23.5751	2919.61	12.3911
33.0696	2666	24.0733	2574.82	91.1804	33.0696	2930	23.5898	2918.25	11.7457
33.0842	2662	24.0879	2574.04	87.9621	33.0842	2927	23.6044	2916.9	10.0995
33.0989	2658	24.1026	2573.26	84.7428	33.0989	2926	23.6191	2915.55	10.4525
33.1135	2655	24.1172	2572.48	82.5224	33.1135	2924	23.6337	2914.2	9.80475
33.1282	2651	24.1319	2571.7	79.3017	33.1282	2923	23.6484	2912.84	10.1571
33.1429	2648	24.1465	2570.92	77.0794	33.1429	2923	23.663	2911.49	11.5077
33.1575	2644	24.1612	2570.14	73.8561	33.1575	2921	23.6777	2910.14	10.8576
33.1722	2642	24.1758	2569.37	72.6318	33.1722	2918	23.6923	2908.79	9.20665
33.1868	2640	24.1905	2568.59	71.4066	33.1868	2915	23.707	2907.45	7.55493
33.2015	2639	24.2051	2567.82	71.1809	33.2015	2913	23.7216	2906.1	6.90333
33.2161	2639	24.2198	2567.05	71.9537	33.2161	2910	23.7363	2904.75	5.25003
33.2308	2640	24.2344	2566.27	73.7255	33.2308	2909	23.7509	2903.4	5.59594
33.2454	2642	24.2491	2565.5	76.4964	33.2454	2909	23.7656	2902.06	6.94107
33.2601	2642	24.2637	2564.73	77.2663	33.2601	2909	23.7802	2900.71	8.28541
33.2747	2642	24.2784	2563.96	78.0357	33.2747	2908	23.7949	2899.37	8.62988
33.2894	2641	24.293	2563.2	77.8036	33.2894	2909	23.8095	2898.03	10.9727
33.304	2641	24.3077	2562.43	78.5706	33.304	2909	23.8242	2896.69	12.3146
33.3187	2639	24.3223	2561.66	77.3365	33.3187	2908	23.8388	2895.34	12.6558
33.3333	2638	24.337	2560.9	77.1016	33.3333	2908	23.8535	2894	13.9963
33.348	2637	24.3517	2560.13	76.8661	33.348	2907	23.8681	2892.66	14.3368
33.3626	2635	24.3663	2559.37	75.6292	33.3626	2905	23.8828	2891.32	13.6757
33.3773	2633	24.381	2558.61	74.3913	33.3773	2904	23.8974	2889.99	14.0138
33.3919	2632	24.3956	2557.85	74.1525	33.3919	2905	23.9121	2888.65	16.3511
33.4066	2630	24.4103	2557.09	72.9127	33.4066	2905	23.9267	2887.31	17.6876
33.4213	2628	24.4249	2556.33	71.6724	33.4213	2905	23.9414	2885.98	19.0243
33.4359	2627	24.4396	2555.57	71.4307	33.4359	2904	23.956	2884.64	19.3592
33.4506	2626	24.4542	2554.81	71.188	33.4506	2903	23.9707	2883.31	19.6934
33.4652	2625	24.4689	2554.06	70.9444	33.4652	2900	23.9854	2881.97	18.0269
33.4798	2625	24.4835	2553.3	71.6998	33.4798	2898	24	2880.64	17.3595
33.4945	2624	24.4982	2552.55	71.4547	33.4945	2897	24.0147	2879.31	17.6923
33.5092	2624	24.5128	2551.79	72.2082	33.5092	2893	24.0293	2877.98	15.0234
33.5238	2624	24.5275	2551.04	72.9607	33.5238	2889	24.044	2876.65	12.3537
33.5385	2626	24.5421	2550.29	75.7123	33.5385	2887	24.0586	2875.32	11.6833
33.5531	2627	24.5568	2549.54	77.463	33.5531	2885	24.0733	2873.99	11.0121
33.5678	2628	24.5714	2548.79	79.2132	33.5678	2884	24.0879	2872.66	11.341
33.5824	2628	24.5861	2548.04	79.9619	33.5824	2883	24.1026	2871.33	11.6682
33.5971	2628	24.6007	2547.29	80.7097	33.5971	2882	24.1172	2870.01	11.9947
33.6117	2626	24.6154	2546.54	79.4565	33.6117	2880	24.1319	2868.68	11.3204
33.6264	2624	24.63	2545.8	78.2024	33.6264	2878	24.1465	2867.35	10.6453
33.641	2623	24.6447	2545.05	77.9479	33.641	2876	24.1612	2866.03	9.97039
33.6557	2620	24.6593	2544.31	75.6919	33.6557	2873	24.1758	2864.71	8.29379
33.6703	2618	24.674	2543.57	74.435	33.6703	2872	24.1905	2863.38	8.61643
33.685	2616	24.6886	2542.82	73.1771	33.685	2871	24.2051	2862.06	8.9383
33.6996	2615	24.7033	2542.08	72.9183	33.6996	2869	24.2198	2860.74	8.2594
33.7143	2614	24.7179	2541.34	72.6591	33.7143	2868	24.2344	2859.42	8.58064
33.7289	2615	24.7326	2540.6	74.3984	33.7289	2866	24.2491	2858.1	7.90022
33.7436	2617	24.7472	2539.86	77.1368	33.7436	2864	24.2637	2856.78	7.21903
33.7582	2618	24.7619	2539.13	78.8742	33.7582	2862	24.2784	2855.46	6.53708
33.7729	2618	24.7765	2538.39	79.6107	33.7729	2860	24.293	2854.15	5.85437
33.7876	2616	24.7912	2537.65	78.3468	33.7876	2859	24.3077	2852.83	6.1718
33.8022	2614	24.8059	2536.92	77.0815	33.8022	2856	24.3224	2851.51	4.48757
33.8169	2613	24.8205	2536.18	76.8152	33.8169	2854	24.337	2850.2	3.80258
33.8315	2613	24.8352	2535.45	77.548	33.8315	2852	24.3516	2848.88	3.11683
33.8462	2613	24.8498	2534.72	78.2799	33.8462	2852	24.3663	2847.57	4.43032
33.8608	2613	24.8645	2533.99	79.0113	33.8608	2852	24.381	2846.26	5.74395
33.8755	2612	24.8791	2533.26	78.7413	33.8755	2853	24.3956	2844.94	8.05593
33.8901	2612	24.8938	2532.53	79.4704	33.8901	2853	24.4103	2843.63	9.36715
33.9048	2611	24.9084	2531.8	79.1986	33.9048	2852	24.4249	2842.32	9.67762
33.9194	2610	24.9231	2531.07	78.9259	33.9194	2852	24.4396	2841.01	10.9873
33.9341	2609	24.9377	2530.35	78.6527	33.9341	2852	24.4542	2839.7	12.2972
33.9487	2608	24.9524	2529.62	78.3781	33.9487	2853	24.4689	2838.39	14.6054
33.9634	2607	24.967	2528.9	78.1026	33.9634	2854	24.4835	2837.09	16.9128
33.978	2605	24.9817	2528.17	76.8262	33.978	2853	24.4982	2835.78	17.2195
33.9927	2604	24.9963	2527.45	76.5489	33.9927	2853	24.5128	2834.47	18.5255
34.0073	2603	25.011	2526.73	76.2711	34.0073	2853	24.5275	2833.17	19.8316
34.022	2601	25.0256	2526.01	74.992	34.022	2853	24.5421	2831.86	21.136
34.0366	2600	25.0403	2525.29	74.7119	34.0366	2853	24.5568	2830.56	22.4397
34.0513	2599	25.0549	2524.57	74.4309	34.0513	2851	24.5714	2829.26	21.7426
34.0659	2597	25.0696	2523.85	73.149	34.0659	2850	24.5861	2827.96	22.0448
34.0806	2596	25.0843	2523.13	72.8667	34.0806	2848	24.6007	2826.65	21.3472
34.0952	2594	25.0989	2522.42	71.583	34.0952	2845	24.6154	2825.35	19.6479
34.1099	2592	25.1136	2521.7	70.2984	34.1099	2843	24.63	2824.05	18.9478
34.1245	2592	25.1282	2520.99	71.0129	34.1245	2840	24.6447	2822.75	17.247
34.1392	2593	25.1428	2520.27	72.7265	34.1392	2837	24.6593	2821.45	15.5455
34.1538	2593	25.1575	2519.56	73.4397	34.1538	2834	24.674	2820.16	13.8441
34.1685	2593	25.1722	2518.85	74.1514	34.1685	2829	24.6887	2818.86	10.1411
34.1831	2593	25.1868	2518.14	74.8623	34.1831	2827	24.7033	2817.56	9.43733
34.1978	2594	25.2015	2517.43	76.5723	34.1978	2825	24.718	2816.27	8.73282
34.2124	2594	25.2161	2516.72	77.2814	34.2124	2822	24.7326	2814.97	7.02757
34.2271	2593	25.2308	2516.01	76.99	34.2271	2819	24.7473	2813.68	5.32246
34.2418	2592	25.2454	2515.3	76.6973	34.2418	2816	24.7619	2812.38	3.61572
34.2564	2590	25.2601	2514.6	75.4037	34.2564	2813	24.7766	2811.09	1.90825
34.2711	2588	25.2747	2513.89	74.1092	34.2711	2813	24.7912	2809.8	3.20004
34.2857	2587	25.2894	2513.19	73.8138	34.2857	2812	24.8059	2808.51	3.49108
34.3004	2585	25.304	2512.48	72.518	34.3004	2812	24.8205	2807.22	4.78227
34.315	2585	25.3187	2511.78	73.2209	34.315	2811	24.8352	2805.93	5.07185
34.3297	2586	25.3333	2511.08	74.9228	34.3297	2811	24.8498	2804.64	6.36068
34.3443	2586	25.348	2510.38	75.6238	34.3443	2811	24.8645	2803.35	7.64878
34.359	2586	25.3626	2509.68	76.324	34.359	2810	24.8791	2802.06	7.93614
34.3736	2586	25.3773	2508.98	77.0238	34.3736	2810	24.8938	2800.78	9.22365
34.3883	2585	25.3919	2508.28	76.7222	34.3883	2811	24.9084	2799.49	11.5095
34.4029	2586	25.4066	2507.58	78.4197	34.4029	2811	24.9231	2798.21	12.7947
34.4176	2589	25.4212	2506.88	82.1163	34.4176	2809	24.9377	2796.92	12.0791
34.4322	2592	25.4359	2506.19	85.8121	34.4322	2806	24.9524	2795.64	10.3628
34.4469	2595	25.4506	2505.49	89.5074	34.4469	2804	24.967	2794.35	9.64666
34.4615	2597	25.4652	2504.8	92.2014	34.4615	2802	24.9817	2793.07	8.92889
34.4762	2599	25.4799	2504.11	94.8945	34.4762	2800	24.9963	2791.79	8.21039
34.4908	2600	25.4945	2503.41	96.5867	34.4908	2797	25.011	2790.51	6.49116
34.5055	2600	25.5092	2502.72	97.2781	34.5055	2794	25.0256	2789.23	4.7712
34.5202	2599	25.5238	2502.03	96.969	34.5202	2790	25.0403	2787.95	2.05138
34.5348	2597	25.5385	2501.34	95.6587	34.5348	2787	25.0549	2786.67	0.329968
34.5495	2595	25.5531	2500.65	94.3474	34.5495	2785	25.0696	2785.39	-0.392176
34.5641	2592	25.5678	2499.96	92.0353	34.5641	2782	25.0843	2784.12	-2.11505
34.5787	2590	25.5824	2499.28	90.7223	34.5787	2781	25.0989	2782.84	-1.83864
34.5934	2588	25.5971	2498.59	89.4089	34.5934	2779	25.1136	2781.56	-2.5621
34.6081	2586	25.6117	2497.91	88.0941	34.6081	2779	25.1282	2780.29	-1.28714
34.6227	2586	25.6264	2497.22	88.7785	34.6227	2777	25.1429	2779.01	-2.01292
34.6374	2586	25.641	2496.54	89.4621	34.6374	2775	25.1575	2777.74	-2.73941
34.652	2585	25.6557	2495.86	89.1447	34.652	2772	25.1722	2776.47	-4.46663
34.6667	2584	25.6703	2495.17	88.827	34.6667	2768	25.1868	2775.19	-7.19371
34.6813	2582	25.685	2494.49	87.5079	34.6813	2765	25.2015	2773.92	-8.92237
34.696	2579	25.6996	2493.81	85.188	34.696	2761	25.2161	2772.65	-11.6518
34.7106	2576	25.7143	2493.13	82.8672	34.7106	2759	25.2308	2771.38	-12.3819
34.7253	2576	25.7289	2492.45	83.5456	34.7253	2758	25.2454	2770.11	-12.1127
34.7399	2576	25.7436	2491.78	84.2236	34.7399	2758	25.2601	2768.84	-10.8434
34.7546	2575	25.7582	2491.1	83.9002	34.7546	2759	25.2747	2767.58	-8.57564
34.7692	2573	25.7729	2490.42	82.576	34.7692	2760	25.2894	2766.31	-6.30862
34.7839	2571	25.7875	2489.75	81.2509	34.7839	2761	25.304	2765.04	-4.04232
34.7985	2570	25.8022	2489.07	80.925	34.7985	2762	25.3187	2763.78	-1.77674
34.8132	2569	25.8168	2488.4	80.5987	34.8132	2762	25.3333	2762.51	-0.51101
34.8278	2570	25.8315	2487.73	82.2711	34.8278	2763	25.348	2761.25	1.75314
34.8425	2570	25.8461	2487.06	82.9426	34.8425	2764	25.3626	2759.98	4.01657
34.8571	2572	25.8608	2486.39	85.6133	34.8571	2762	25.3773	2758.72	3.27929
34.8718	2574	25.8754	2485.72	88.2831	34.8718	2760	25.3919	2757.46	2.5413
34.8864	2576	25.8901	2485.05	90.9525	34.8864	2757	25.4066	2756.2	0.803451
34.9011	2577	25.9048	2484.38	92.6207	34.9011	2754	25.4213	2754.94	-0.93597
34.9158	2577	25.9194	2483.71	93.288	34.9158	2751	25.4359	2753.68	-2.6761
34.9304	2577	25.9341	2483.05	93.9544	34.9304	2747	25.4506	2752.42	-5.41695
34.9451	2577	25.9487	2482.38	94.62	34.9451	2742	25.4652	2751.16	-9.1585
34.9597	2577	25.9634	2481.71	95.2852	34.9597	2738	25.4799	2749.9	-11.8999
34.9744	2575	25.978	2481.05	93.9492	34.9744	2736	25.4945	2748.64	-12.6429
34.989	2574	25.9927	2480.39	93.6122	34.989	2732	25.5092	2747.39	-15.3866
35.0037	2574	26.0073	2479.73	94.2745	35.0037	2727	25.5238	2746.13	-19.131
35.0183	2573	26.022	2479.06	93.9363	35.0183	2724	25.5385	2744.88	-20.8752
35.033	2572	26.0366	2478.4	93.5969	35.033	2721	25.5531	2743.62	-22.621
35.0476	2570	26.0513	2477.74	92.2567	35.0476	2718	25.5678	2742.37	-24.3675
35.0623	2570	26.0659	2477.08	92.9156	35.0623	2715	25.5824	2741.11	-26.1148
35.0769	2569	26.0806	2476.43	92.5736	35.0769	2713	25.5971	2739.86	-26.8627
35.0916	2566	26.0952	2475.77	90.2313	35.0916	2712	25.6117	2738.61	-26.6105
35.1062	2563	26.1099	2475.11	87.8877	35.1062	2711	25.6264	2737.36	-26.3598
35.1209	2562	26.1245	2474.46	87.5433	35.1209	2711	25.641	2736.11	-25.1098
35.1355	2563	26.1392	2473.8	89.198	35.1355	2711	25.6557	2734.86	-23.8606
35.1502	2564	26.1538	2473.15	90.8519	35.1502	2712	25.6703	2733.61	-21.612
35.1648	2563	26.1685	2472.49	90.5055	35.1648	2713	25.685	2732.36	-19.3633
35.1795	2561	26.1832	2471.84	89.1577	35.1795	2713	25.6996	2731.12	-18.1162
35.1941	2561	26.1978	2471.19	89.8092	35.1941	2714	25.7143	2729.87	-15.8697
35.2088	2561	26.2125	2470.54	90.4598	35.2088	2714	25.7289	2728.62	-14.624
35.2234	2559	26.2271	2469.89	89.1096	35.2234	2714	25.7436	2727.38	-13.3789
35.2381	2558	26.2418	2469.24	88.759	35.2381	2714	25.7583	2726.13	-12.1337
35.2527	2555	26.2564	2468.59	86.4071	35.2527	2714	25.7729	2724.89	-10.8901
35.2674	2551	26.2711	2467.95	83.0545	35.2674	2715	25.7876	2723.65	-8.64715
35.282	2548	26.2857	2467.3	80.701	35.282	2715	25.8022	2722.4	-7.40489
35.2967	2547	26.3004	2466.65	80.3467	35.2967	2714	25.8169	2721.16	-7.16333
35.3114	2545	26.315	2466.01	78.992	35.3114	2712	25.8315	2719.92	-7.92162
35.326	2542	26.3297	2465.36	76.6361	35.326	2709	25.8462	2718.68	-9.68146
35.3407	2539	26.3443	2464.72	74.2793	35.3407	2707	25.8608	2717.44	-10.442
35.3553	2537	26.359	2464.08	72.9217	35.3553	2704	25.8755	2716.2	-12.2032
35.37	2535	26.3736	2463.44	71.5634	35.37	2702	25.8901	2714.97	-12.9651
35.3846	2533	26.3883	2462.8	70.2046	35.3846	2700	25.9048	2713.73	-13.7269
35.3993	2529	26.4029	2462.16	66.8446	35.3993	2699	25.9194	2712.49	-13.4902
35.4139	2526	26.4176	2461.52	64.4838	35.4139	2698	25.9341	2711.25	-13.2542
35.4286	2525	26.4322	2460.88	64.1222	35.4286	2696	25.9487	2710.02	-14.0189
35.4432	2525	26.4469	2460.24	64.7597	35.4432	2695	25.9634	2708.78	-13.7843
35.4579	2525	26.4615	2459.6	65.3969	35.4579	2694	25.978	2707.55	-13.5495
35.4725	2524	26.4762	2458.97	65.0329	35.4725	2693	25.9927	2706.32	-13.3162
35.4872	2522	26.4908	2458.33	63.6681	35.4872	2692	26.0073	2705.08	-13.0837
35.5018	2519	26.5055	2457.7	61.3024	35.5018	2691	26.022	2703.85	-12.8518
35.5165	2518	26.5201	2457.06	60.936	35.5165	2690	26.0366	2702.62	-12.6206
35.5311	2518	26.5348	2456.43	61.5692	35.5311	2689	26.0513	2701.39	-12.3893
35.5458	2519	26.5494	2455.8	63.2011	35.5458	2688	26.0659	2700.16	-12.1595
35.5604	2522	26.5641	2455.17	66.8323	35.5604	2688	26.0806	2698.93	-10.9304
35.5751	2525	26.5788	2454.54	70.4626	35.5751	2689	26.0952	2697.7	-8.70197
35.5897	2526	26.5934	2453.91	72.0922	35.5897	2690	26.1099	2696.47	-6.47422
35.6044	2527	26.6081	2453.28	73.7214	35.6044	2690	26.1245	2695.25	-5.24632
35.6191	2527	26.6227	2452.65	74.3493	35.6191	2692	26.1392	2694.02	-2.01995
35.6337	2528	26.6374	2452.02	75.9765	35.6337	2692	26.1538	2692.79	-0.794254
35.6484	2528	26.652	2451.4	76.6029	35.6484	2691	26.1685	2691.57	-0.569244
35.663	2527	26.6667	2450.77	76.2285	35.663	2690	26.1831	2690.34	-0.344917
35.6777	2525	26.6813	2450.15	74.8537	35.6777	2689	26.1978	2689.12	-0.120435
35.6923	2524	26.696	2449.52	74.4777	35.6923	2688	26.2125	2687.9	0.102529
35.707	2524	26.7106	2448.9	75.1009	35.707	2687	26.2271	2686.68	0.324813
35.7216	2524	26.7253	2448.28	75.7233	35.7216	2686	26.2418	2685.45	0.546417
35.7363	2522	26.7399	2447.66	74.345	35.7363	2685	26.2564	2684.23	0.767342
